:::MLLOG {"namespace": "", "time_ms": 1634340425485, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634340983609, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.024057979974590363, "data": 0.0008028496288862385, "loss": 0.9053136569664615, "loss_classifier": 0.30743826703794425, "loss_box_reg": 0.1296003848725161, "loss_mask": 0.32897236966207377, "loss_objectness": 0.07216597255441498, "loss_rpn_box_reg": 0.0671366612280845, "throughput": 11306.019885596457}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3050}}
:::MLLOG {"namespace": "", "time_ms": 1634340983609, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11306.019885596457, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340984769, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.024044136462673064, "data": 0.0007916068261669528, "loss": 0.9014540101431551, "loss_classifier": 0.3063473086765096, "loss_box_reg": 0.12919961992878293, "loss_mask": 0.3274978480367891, "loss_objectness": 0.07167413592699073, "loss_rpn_box_reg": 0.06673509601925147, "throughput": 11312.529373731599}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3100}}
:::MLLOG {"namespace": "", "time_ms": 1634340984769, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11312.529373731599, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340985908, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02402410000089615, "data": 0.0007807449310544937, "loss": 0.8986117202859549, "loss_classifier": 0.3052434700564851, "loss_box_reg": 0.12911444351004886, "loss_mask": 0.32646995033773163, "loss_objectness": 0.07117274234928782, "loss_rpn_box_reg": 0.06661111236030665, "throughput": 11321.964193865902}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3150}}
:::MLLOG {"namespace": "", "time_ms": 1634340985908, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11321.964193865902, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340987052, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.024006174355745317, "data": 0.0007702330499887466, "loss": 0.8966553330479655, "loss_classifier": 0.3046304206261993, "loss_box_reg": 0.12911579185385438, "loss_mask": 0.32539882958168165, "loss_objectness": 0.07093469203740824, "loss_rpn_box_reg": 0.06657559725332249, "throughput": 11330.418415248374}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3200}}
:::MLLOG {"namespace": "", "time_ms": 1634340987052, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11330.418415248374, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340988222, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023996921465947077, "data": 0.0007600195224468525, "loss": 0.8937124242129234, "loss_classifier": 0.3031554812745979, "loss_box_reg": 0.128712303309933, "loss_mask": 0.32487947936012196, "loss_objectness": 0.07045785249884312, "loss_rpn_box_reg": 0.06650730602820225, "throughput": 11334.787272024982}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3250}}
:::MLLOG {"namespace": "", "time_ms": 1634340988222, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11334.787272024982, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340989365, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023979712255073317, "data": 0.000750085296052875, "loss": 0.890357506420802, "loss_classifier": 0.30172331061016655, "loss_box_reg": 0.12834449117765007, "loss_mask": 0.3240540154436321, "loss_objectness": 0.0700353809796048, "loss_rpn_box_reg": 0.0662003064603513, "throughput": 11342.921762643493}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3300}}
:::MLLOG {"namespace": "", "time_ms": 1634340989365, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11342.921762643493, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340990519, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023966365358722742, "data": 0.0007405012045333634, "loss": 0.8872190247331537, "loss_classifier": 0.30033445493860256, "loss_box_reg": 0.1280454650146001, "loss_mask": 0.3232768977555766, "loss_objectness": 0.06965740849889482, "loss_rpn_box_reg": 0.06590479676360647, "throughput": 11349.23864878007}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3350}}
:::MLLOG {"namespace": "", "time_ms": 1634340990520, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11349.23864878007, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340991664, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023950458204045014, "data": 0.0007311906534082749, "loss": 0.8845901286547236, "loss_classifier": 0.29947873339002185, "loss_box_reg": 0.1278335036877026, "loss_mask": 0.32242254301686496, "loss_objectness": 0.06930171233985354, "loss_rpn_box_reg": 0.06555363431839129, "throughput": 11356.77646259234}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3400}}
:::MLLOG {"namespace": "", "time_ms": 1634340991664, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11356.77646259234, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340992222, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.2836522313422032, "SEGM": 0.26963411611570853}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 7}}
:::MLLOG {"namespace": "", "time_ms": 1634340992222, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 7}}
:::MLLOG {"namespace": "", "time_ms": 1634340992816, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02393734952677851, "data": 0.000727867527284484, "loss": 0.8827795957449985, "loss_classifier": 0.2988008958047283, "loss_box_reg": 0.12769991556169313, "loss_mask": 0.321841600023318, "loss_objectness": 0.0689456759036883, "loss_rpn_box_reg": 0.06549150672591919, "throughput": 11362.995710770565}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3450}}
:::MLLOG {"namespace": "", "time_ms": 1634340992816, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11362.995710770565, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340992953, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634340992954, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634340992954, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634340992956, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 9, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340992956, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634340994012, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023937191895076208, "data": 0.0007227366311209542, "loss": 0.8796843846642546, "loss_classifier": 0.29740566926130224, "loss_box_reg": 0.12739973337749055, "loss_mask": 0.32086577382364445, "loss_objectness": 0.06840847055880087, "loss_rpn_box_reg": 0.06560473592853772, "throughput": 11363.070538610229}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3500}}
:::MLLOG {"namespace": "", "time_ms": 1634340994013, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11363.070538610229, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340995144, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023918866909725566, "data": 0.0007140576671546614, "loss": 0.8761241917784365, "loss_classifier": 0.2960514003473898, "loss_box_reg": 0.12704034550876564, "loss_mask": 0.31952012950580727, "loss_objectness": 0.06798635040527919, "loss_rpn_box_reg": 0.0655259642701614, "throughput": 11371.776139169997}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3550}}
:::MLLOG {"namespace": "", "time_ms": 1634340995144, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11371.776139169997, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340996297, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023906974527570936, "data": 0.0007056277990341186, "loss": 0.8728532362801747, "loss_classifier": 0.294786852866851, "loss_box_reg": 0.1267223306742733, "loss_mask": 0.31844257821018496, "loss_objectness": 0.06752924887929111, "loss_rpn_box_reg": 0.06537222387994714, "throughput": 11377.432961511442}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3600}}
:::MLLOG {"namespace": "", "time_ms": 1634340996297, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11377.432961511442, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340997442, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023892965643373253, "data": 0.0006973999493742642, "loss": 0.8687004650649551, "loss_classifier": 0.29317069305247334, "loss_box_reg": 0.126159190558321, "loss_mask": 0.31716520661666786, "loss_objectness": 0.06697812700159338, "loss_rpn_box_reg": 0.0652272460876433, "throughput": 11384.103759235077}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3650}}
:::MLLOG {"namespace": "", "time_ms": 1634340997442, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11384.103759235077, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340998599, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023882794831250165, "data": 0.0006894125165166082, "loss": 0.8662709885503392, "loss_classifier": 0.2923425582722081, "loss_box_reg": 0.12594471914631072, "loss_mask": 0.31613427175359954, "loss_objectness": 0.0667980842095976, "loss_rpn_box_reg": 0.06505135345123661, "throughput": 11388.951834233963}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3700}}
:::MLLOG {"namespace": "", "time_ms": 1634340998599, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11388.951834233963, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340999745, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023870035107930503, "data": 0.0006816514333089193, "loss": 0.8639963605731725, "loss_classifier": 0.29161450372176867, "loss_box_reg": 0.12585264611405914, "loss_mask": 0.31522714390257994, "loss_objectness": 0.0664060014953216, "loss_rpn_box_reg": 0.06489606382527466, "throughput": 11395.039796553614}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3750}}
:::MLLOG {"namespace": "", "time_ms": 1634340999745, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11395.039796553614, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341000894, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023858234317679153, "data": 0.0006741122195595189, "loss": 0.8621543816643717, "loss_classifier": 0.2910447331158885, "loss_box_reg": 0.12575593728082238, "loss_mask": 0.31449388203064077, "loss_objectness": 0.06614288901420017, "loss_rpn_box_reg": 0.06471693868877897, "throughput": 11400.67602565399}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3800}}
:::MLLOG {"namespace": "", "time_ms": 1634341000894, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11400.67602565399, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341002032, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02384401816826362, "data": 0.0006667075219092431, "loss": 0.8594866811271225, "loss_classifier": 0.29011329047805207, "loss_box_reg": 0.12553002135550226, "loss_mask": 0.3137124595626608, "loss_objectness": 0.06565921132876114, "loss_rpn_box_reg": 0.06447169695874637, "throughput": 11407.47327403197}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3850}}
:::MLLOG {"namespace": "", "time_ms": 1634341002032, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11407.47327403197, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341002182, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.29934313027846693, "SEGM": 0.28442094951775165}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634341002182, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634341002919, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634341002919, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634341002920, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634341002921, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 10, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341002921, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1634341003201, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023838023711473515, "data": 0.0006685377389956743, "loss": 0.8577295503641168, "loss_classifier": 0.28934906945719074, "loss_box_reg": 0.12540229164022412, "loss_mask": 0.3130865761370231, "loss_objectness": 0.06534146363966357, "loss_rpn_box_reg": 0.06455014803192731, "throughput": 11410.341867773344}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3900}}
